wordId:ID,word:String,num:INT,:LABEL
38659,江西师大,88,SWORD
38660,演算法,3,SWORD
38661,微机,141,SWORD
38662,契尔氏,35,SWORD
38663,先进事迹,75,SWORD
38664,离散数学,55,SWORD
38665,白木耳,44,SWORD
38666,违禁物品,7,SWORD
38667,尽人事听,12,SWORD
38668,偶数,100,SWORD
38669,腊肠狗,20,SWORD
38670,冰激淋,8,SWORD
38671,精神家园,23,SWORD
38672,联结词,7,SWORD
38673,糠疹,194,SWORD
38674,澳大利亚元,28,SWORD
38675,化验单,103,SWORD
38676,石油输出,1,SWORD
38677,新西兰元,15,SWORD
38678,汉寿县,13,SWORD
38679,大豆价格,10,SWORD
38680,面额,27,SWORD
38681,布伦特,8,SWORD
38682,原油价格,53,SWORD
38683,比美,22,SWORD
38684,哈药集团,7,SWORD
38685,纸钱,32,SWORD
38686,人格化,1,SWORD
38687,海河,103,SWORD
38688,栾川,105,SWORD
38689,文虎克,9,SWORD
38690,烛心,5,SWORD
38691,信件,92,SWORD
38692,风信子,158,SWORD
38693,中学老师,100,SWORD
38694,广林,9,SWORD
38695,作用力,49,SWORD
38696,反作用力,8,SWORD
38697,一事无成,56,SWORD
38698,停薪留职,17,SWORD
38699,刘德一,11,SWORD
38700,锑,34,SWORD
38701,卡伊,39,SWORD
38702,红油,103,SWORD
38703,涪陵,405,SWORD
38704,热合机,5,SWORD
38705,脑壳,59,SWORD
38706,自作孽,29,SWORD
38707,半球型,1,SWORD
38708,街坊邻居,1,SWORD
38709,爬坡,144,SWORD
38710,五倍子,65,SWORD
38711,冻库,5,SWORD
38712,半圆形,29,SWORD
38713,哼哈二将,18,SWORD
38714,子儿,9,SWORD
38715,老姜,65,SWORD
38716,柔丝,16,SWORD
38717,陈光蕊,8,SWORD
38718,珠光,156,SWORD
38719,花会,43,SWORD
38720,金马玉堂,7,SWORD
38721,小户人家,11,SWORD
38722,仲夏夜,65,SWORD
38723,世族,36,SWORD
38724,玻璃制品,9,SWORD
38725,义女,24,SWORD
38726,贾环重,2,SWORD
38727,店面,318,SWORD
38728,继女,152,SWORD
38729,贝德尔,1,SWORD
38730,心理学史,4,SWORD
38731,陈绍禹,5,SWORD
38732,斯坦利,9,SWORD
38733,内啡肽,15,SWORD
38734,沙河口区,53,SWORD
38735,标准差,77,SWORD
38736,氨基丁酸,10,SWORD
38737,布伦纳,1,SWORD
38738,分析测试,6,SWORD
38739,托尔曼,1,SWORD
38740,素材库,42,SWORD
38741,伦纳,5,SWORD
38742,去甲,33,SWORD
38743,防弹玻璃,18,SWORD
38744,硕鼠,42,SWORD
38745,十九世纪,13,SWORD
38746,弗里,120,SWORD
38747,望海,36,SWORD
38748,海阳,249,SWORD
38749,三皇五帝,116,SWORD
38750,草书,504,SWORD
38751,巨匾,2,SWORD
38752,蒙山,124,SWORD
38753,来者不善,7,SWORD
38754,咏雪,96,SWORD
38755,刘义庆,11,SWORD
38756,婢女,73,SWORD
38757,百夫长,97,SWORD
38758,尚书,154,SWORD
38759,职分,10,SWORD
38760,谷梁传,11,SWORD
38761,侧重于,4,SWORD
38762,贝克莱,1,SWORD
38763,分析判断,3,SWORD
38764,休谟,9,SWORD
38765,胡塞尔,5,SWORD
38766,现象学,20,SWORD
38767,先验,39,SWORD
38768,流氓罪,14,SWORD
38769,潜龙勿用,24,SWORD
38770,谣言,117,SWORD
38771,寒流,28,SWORD
38772,强制执行,121,SWORD
38773,公羊传,9,SWORD
38774,关键作用,1,SWORD
38775,私法,18,SWORD
38776,马恩河,2,SWORD
38777,街坊,74,SWORD
38778,家宴,92,SWORD
38779,付之一炬,5,SWORD
38780,槐荫区,37,SWORD
38781,省公安厅,18,SWORD
38782,济南市,574,SWORD
38783,历城区,94,SWORD
38784,周传雄,157,SWORD
38785,往哲,3,SWORD
38786,先贤,13,SWORD
38787,白天鹅,53,SWORD
38788,硬皮,95,SWORD
38789,行政法,50,SWORD
38790,劳动者,70,SWORD
38791,飞蚁,7,SWORD
38792,国际劳工组织,7,SWORD
38793,宣告成立,1,SWORD
38794,项庄舞剑,18,SWORD
38795,意在沛公,12,SWORD
38796,梅超风,90,SWORD
38797,拓宽,24,SWORD
38798,末代皇帝,111,SWORD
38799,黑影,111,SWORD
38800,清德宗,6,SWORD
38801,装假,9,SWORD
38802,手机带,71,SWORD
38803,米粮,4,SWORD
38804,警司,36,SWORD
38805,封锁,142,SWORD
38806,鲜卑,37,SWORD
38807,佐伯,17,SWORD
38808,画集,42,SWORD
38809,双喜临门,38,SWORD
38810,市场供应,1,SWORD
38811,黄黄的,157,SWORD
38812,活鸡,38,SWORD
38813,屋子,178,SWORD
38814,横眉,18,SWORD
38815,生活用品,109,SWORD
38816,化简,162,SWORD
38817,分式,121,SWORD
38818,口角,25,SWORD
38819,桡动脉,17,SWORD
38820,缺乏症,32,SWORD
38821,酸豆角,94,SWORD
38822,浅褐色,17,SWORD
38823,动脉血,82,SWORD
38824,前臂,46,SWORD
38825,笛,239,SWORD
38826,酱黄瓜,35,SWORD
38827,腌菜,60,SWORD
38828,杂兵,19,SWORD
38829,札幌,29,SWORD
38830,蜂王,68,SWORD
38831,钢锭,18,SWORD
38832,钴蓝,19,SWORD
38833,花剌子,9,SWORD
38834,心法,442,SWORD
38835,车辆厂,15,SWORD
38836,演职人员,2,SWORD
38837,西征,36,SWORD
38838,焦臭,1,SWORD
38839,农机,215,SWORD
38840,七言绝句,42,SWORD
38841,晋阳湖,10,SWORD
38842,剃刀,78,SWORD
38843,风流倜傥,34,SWORD
38844,图坦,36,SWORD
38845,为虎添翼,3,SWORD
38846,溶洞,129,SWORD
38847,繁文缛节,28,SWORD
38848,黄粉虫,96,SWORD
38849,伏妖,71,SWORD
38850,钟灵毓秀,26,SWORD
38851,烜赫一时,3,SWORD
38852,惝恍迷离,1,SWORD
38853,内焰,8,SWORD
38854,常见病,91,SWORD
38855,石棉网,29,SWORD
38856,兵不血刃,19,SWORD
38857,三脚架,55,SWORD
38858,玻璃灯,7,SWORD
38859,武举,1,SWORD
38860,晒台,14,SWORD
38861,灭此朝食,2,SWORD
38862,格里尔,28,SWORD
38863,面面相觑,44,SWORD
38864,盘古开天地,32,SWORD
38865,东印度,10,SWORD
38866,板寸头,25,SWORD
38867,别出机杼,5,SWORD
38868,草虾,18,SWORD
38869,临县,49,SWORD
38870,传国,47,SWORD
38871,神奈川,26,SWORD
38872,雷声,135,SWORD
38873,陆生,23,SWORD
38874,枇杷,245,SWORD
38875,弗兰奇,45,SWORD
38876,萧别离,22,SWORD
38877,卡尔莱,2,SWORD
38878,山贼,108,SWORD
38879,达旦,13,SWORD
38880,萨蒂,8,SWORD
38881,巴古,10,SWORD
38882,萨博,169,SWORD
38883,罚球线,11,SWORD
38884,天童寺,4,SWORD
38885,交叉步,14,SWORD
38886,基维,5,SWORD
38887,火里,20,SWORD
38888,不了了之,13,SWORD
38889,一览无余,5,SWORD
38890,参差错落,2,SWORD
38891,里拉,100,SWORD
38892,山姆,153,SWORD
38893,欧尔,10,SWORD
38894,回肠荡气,19,SWORD
38895,出奇制胜,15,SWORD
38896,塑料桶,36,SWORD
38897,哈齐,8,SWORD
38898,泛光灯,2,SWORD
38899,麦肯罗,3,SWORD
38900,偏光,39,SWORD
38901,滑轮组,99,SWORD
38902,机械效率,73,SWORD
38903,天牛,95,SWORD
38904,内脂,67,SWORD
38905,三角架,30,SWORD
38906,马克沁,30,SWORD
38907,重机枪,120,SWORD
38908,梭哈,48,SWORD
38909,人潮,35,SWORD
38910,代沟,107,SWORD
38911,心路,33,SWORD
38912,出口成章,6,SWORD
38913,心宽体胖,15,SWORD
38914,发酵粉,79,SWORD
38915,贤妻良母,38,SWORD
38916,圈点,35,SWORD
38917,越陷越深,17,SWORD
38918,偷得浮生,21,SWORD
38919,谈天说地,4,SWORD
38920,六节课,4,SWORD
38921,车机,50,SWORD
38922,积金,18,SWORD
38923,慢性病,129,SWORD
38924,担保人,166,SWORD
38925,哈扎,9,SWORD
38926,安源,27,SWORD
38927,资产负债,26,SWORD
38928,苦水,38,SWORD
38929,乙型肝炎,88,SWORD
38930,国电电力,20,SWORD
38931,资金周转,7,SWORD
38932,周转,66,SWORD
38933,产院,18,SWORD
38934,异黄酮,92,SWORD
38935,全麻,142,SWORD
38936,成活率,124,SWORD
38937,感官,103,SWORD
38938,水声,63,SWORD
38939,衣鱼,5,SWORD
38940,抗衰老,58,SWORD
38941,淮阳县,39,SWORD
38942,电感,79,SWORD
38943,房产公司,22,SWORD
38944,科夫,86,SWORD
38945,耶路撒冷,62,SWORD
38946,干粮,53,SWORD
38947,令人,265,SWORD
38948,镖客,47,SWORD
38949,篮球服,27,SWORD
38950,层次感,14,SWORD
38951,稻草,79,SWORD
38952,图西,7,SWORD
38953,大米粥,99,SWORD
38954,瘤胃,4,SWORD
38955,栾城,187,SWORD
38956,生理功能,6,SWORD
38957,输出量,6,SWORD
38958,辛集市,54,SWORD
38959,阈,29,SWORD
38960,马粪,12,SWORD
38961,碧海银沙,14,SWORD
38962,圣贤书,23,SWORD
38963,肚腩,35,SWORD
38964,宝钢,87,SWORD
38965,构图法,4,SWORD
38966,心律不齐,230,SWORD
38967,颜如玉,160,SWORD
38968,车路,10,SWORD
38969,科学实验,74,SWORD
38970,凶神恶煞,6,SWORD
38971,忠孝两全,4,SWORD
38972,盛情款待,3,SWORD
38973,瓮,69,SWORD
38974,建设性,6,SWORD
38975,念经,93,SWORD
38976,语用,18,SWORD
38977,方塘,21,SWORD
38978,报告文学,11,SWORD
38979,心惊胆战,9,SWORD
38980,心惊胆颤,3,SWORD
38981,绸缪,23,SWORD
38982,后代子孙,7,SWORD
38983,陕西人民出版社,3,SWORD
38984,开户银行,43,SWORD
38985,鸿沟,28,SWORD
38986,画线,67,SWORD
38987,国民革命军,25,SWORD
38988,中央军,16,SWORD
38989,敌后,41,SWORD
38990,武工队,67,SWORD
38991,无欲则刚,23,SWORD
38992,雷池,5,SWORD
38993,卤鸭,38,SWORD
38994,南昌县,83,SWORD
38995,萝卜丝,97,SWORD
38996,川味,66,SWORD
38997,汤料,43,SWORD
38998,杀鸭,7,SWORD
38999,乔家栅,28,SWORD
39000,全透明,60,SWORD
39001,苗木,90,SWORD
39002,灵符,43,SWORD
39003,残党,27,SWORD
39004,无与伦比,69,SWORD
39005,太宗,75,SWORD
39006,中文论坛,16,SWORD
39007,班吉,115,SWORD
39008,水牌,7,SWORD
39009,塔河,13,SWORD
39010,葵,122,SWORD
39011,独占鳌头,22,SWORD
39012,斗气,200,SWORD
39013,唐僧肉,7,SWORD
39014,森严壁垒,3,SWORD
39015,石岗,13,SWORD
39016,甘之如饴,44,SWORD
39017,藤子,28,SWORD
39018,文身,37,SWORD
39019,脍炙人口,46,SWORD
39020,开宗明义,7,SWORD
39021,文人相轻,11,SWORD
39022,行草,34,SWORD
39023,茶水,135,SWORD
39024,睡眼惺忪,8,SWORD
39025,涓流,8,SWORD
39026,故态复萌,5,SWORD
39027,毋庸讳言,6,SWORD
39028,炉火纯青,16,SWORD
39029,科南,5,SWORD
39030,陀螺,291,SWORD
39031,昆虫记,179,SWORD
39032,学生宿舍,107,SWORD
39033,记笔记,38,SWORD
39034,犯错误,51,SWORD
39035,宝殿,15,SWORD
39036,应者,8,SWORD
39037,凌霄殿,3,SWORD
39038,星洲,12,SWORD
39039,质朴,26,SWORD
39040,湖口,92,SWORD
39041,好景,44,SWORD
39042,第二课,192,SWORD
39043,青竹,140,SWORD
39044,社日,3,SWORD
39045,重定向,10,SWORD
39046,心病,35,SWORD
39047,经脉,116,SWORD
39048,素食主义者,26,SWORD
39049,中彩网,53,SWORD
39050,内力,47,SWORD
39051,水妖,14,SWORD
39052,五戒,36,SWORD
39053,秦观诗,3,SWORD
39054,水口,89,SWORD
39055,武林大会,20,SWORD
39056,右肩,18,SWORD
39057,藻井,17,SWORD
39058,空性,9,SWORD
39059,南瓜籽,32,SWORD
39060,铜板,38,SWORD
39061,走投无路,26,SWORD
39062,短腿,191,SWORD
39063,梅雨,29,SWORD
39064,岩寺,27,SWORD
39065,榫卯,50,SWORD
39066,贾老板,6,SWORD
39067,独立性,40,SWORD
39068,东邪西毒,148,SWORD
39069,黑泽明,42,SWORD
39070,同轴电缆,16,SWORD
39071,音频线,35,SWORD
39072,黑驴,15,SWORD
39073,乌头,45,SWORD
39074,养羊,109,SWORD
39075,整形手术,54,SWORD
39076,平阴县,52,SWORD
39077,先河,47,SWORD
39078,网络线,7,SWORD
39079,养殖厂,22,SWORD
39080,专业户,71,SWORD
39081,海康,245,SWORD
39082,录像机,113,SWORD
39083,超五类,20,SWORD
39084,双绞线,23,SWORD
39085,秦安县,47,SWORD
39086,加格达奇,75,SWORD
39087,昌盛,86,SWORD
39088,高材生,17,SWORD
39089,文化宫,78,SWORD
39090,蛛蛛,8,SWORD
39091,爬树,104,SWORD
39092,枣树,204,SWORD
39093,广告部,9,SWORD
39094,闲云,44,SWORD
39095,乐事,116,SWORD
39096,戈壁滩,36,SWORD
39097,峨嵋,20,SWORD
39098,微臣,82,SWORD
39099,明胶,52,SWORD
39100,楼主,86,SWORD
39101,石滩,46,SWORD
39102,心算,56,SWORD
39103,佳偶,21,SWORD
39104,新花,4,SWORD
39105,烂透,3,SWORD
39106,谷村新司,10,SWORD
39107,全球中文,29,SWORD
39108,音乐榜,56,SWORD
39109,作词,117,SWORD
39110,操作法,6,SWORD
39111,强奸犯,6,SWORD
39112,姜育恒,54,SWORD
39113,乾杯,8,SWORD
39114,官词,1,SWORD
39115,股东大会,19,SWORD
39116,收车,64,SWORD
39117,快件,180,SWORD
39118,过节费,15,SWORD
39119,记名,31,SWORD
39120,缘薄,10,SWORD
39121,探险家,126,SWORD
39122,牙缝里,36,SWORD
39123,压脚,37,SWORD
39124,老师傅,6,SWORD
39125,指节,11,SWORD
39126,双相,44,SWORD
39127,肘部,27,SWORD
39128,五毛钱,61,SWORD
39129,裆,74,SWORD
39130,朽,20,SWORD
39131,语音信箱,55,SWORD
39132,周星星,15,SWORD
39133,米尔顿,15,SWORD
39134,工程塑料,9,SWORD
39135,政务,291,SWORD
39136,产品价格,40,SWORD
39137,足字旁,30,SWORD
39138,识货,105,SWORD
39139,莱昂,44,SWORD
39140,瓜果,66,SWORD
39141,正东,38,SWORD
39142,死角,38,SWORD
39143,大厂回族自治县,12,SWORD
39144,心念,45,SWORD
39145,溶血性,103,SWORD
39146,塑身,145,SWORD
39147,大邱庄,27,SWORD
39148,蜇伤,10,SWORD
39149,咏梅,261,SWORD
39150,盒饭,112,SWORD
39151,快餐车,30,SWORD
39152,狗不理,94,SWORD
39153,垫脚石,7,SWORD
39154,成型机,28,SWORD
39155,品类,29,SWORD
39156,淳化县,5,SWORD
39157,方里,2,SWORD
39158,花童,20,SWORD
39159,淳化,45,SWORD
39160,医学院校,65,SWORD
39161,白求恩,98,SWORD
39162,娱乐先锋,1,SWORD
39163,沃野,16,SWORD
39164,野兔,116,SWORD
39165,蛇行,27,SWORD
39166,观叶,33,SWORD
39167,含苞待放,25,SWORD
39168,小石头,45,SWORD
39169,玉米糊,8,SWORD
39170,体验生活,12,SWORD
39171,水波纹,110,SWORD
39172,苏打饼干,43,SWORD
39173,小火,45,SWORD
39174,八宝饭,36,SWORD
39175,体重减轻,25,SWORD
39176,舞鞋,54,SWORD
39177,漂白剂,57,SWORD
39178,弧度,120,SWORD
39179,牛乳,20,SWORD
39180,德芙,164,SWORD
39181,铁架床,8,SWORD
39182,画幅,45,SWORD
39183,过河拆桥,32,SWORD
39184,氯化,114,SWORD
39185,白银区,5,SWORD
39186,养心殿,11,SWORD
39187,诞辰,82,SWORD
39188,有源音箱,6,SWORD
39189,取景框,1,SWORD
39190,磷,249,SWORD
39191,分子量,103,SWORD
39192,顾维钧,28,SWORD
39193,边远,15,SWORD
39194,鼻通,27,SWORD
39195,新视界,47,SWORD
39196,党代会,130,SWORD
39197,主席团,19,SWORD
39198,水井,114,SWORD
39199,跨河,8,SWORD
39200,方正科技,48,SWORD
39201,排水量,20,SWORD
39202,业务人员,8,SWORD
39203,排水管道,48,SWORD
39204,型钢,35,SWORD
39205,桁架,44,SWORD
39206,嘉信,23,SWORD
39207,地热井,7,SWORD
39208,管径,36,SWORD
39209,热泵,14,SWORD
39210,给水管,45,SWORD
39211,霍启山,43,SWORD
39212,山体,58,SWORD
39213,吸收式,3,SWORD
39214,暖通,64,SWORD
39215,蝶阀,20,SWORD
39216,常压,32,SWORD
39217,散户,39,SWORD
39218,骨架,180,SWORD
39219,复合管,2,SWORD
39220,基础课,39,SWORD
39221,稳定剂,7,SWORD
39222,大手,104,SWORD
39223,奇虎,41,SWORD
39224,人行道,58,SWORD
39225,暖通设计,5,SWORD
39226,王义夫,9,SWORD
39227,东丽区,78,SWORD
39228,排污泵,10,SWORD
39229,波纹管,59,SWORD
39230,银楼,26,SWORD
39231,水池,186,SWORD
39232,狄波拉,98,SWORD
39233,定向井,1,SWORD
39234,私有化,84,SWORD
39235,管道穿越,1,SWORD
39236,轮机,43,SWORD
39237,指指点点,10,SWORD
39238,长距离,25,SWORD
39239,检查井,50,SWORD
39240,锅炉房,49,SWORD
39241,出水管,26,SWORD
39242,冷冻机,11,SWORD
39243,点歌,101,SWORD
39244,美国股市,8,SWORD
39245,配号,82,SWORD
39246,用水量,42,SWORD
39247,发行价,38,SWORD
39248,玩具兵,19,SWORD
39249,苟延残喘,32,SWORD
39250,枫林晚,60,SWORD
39251,苟且偷生,20,SWORD
39252,李舜臣,11,SWORD
39253,基质,39,SWORD
39254,稳态,66,SWORD
39255,弗罗多,7,SWORD
39256,神山,66,SWORD
39257,种植体,6,SWORD
39258,东乌珠穆沁旗,4,SWORD
39259,硫辛,2,SWORD
39260,南丁格尔,24,SWORD
39261,面汤,85,SWORD
39262,硫胺素,2,SWORD
39263,玄甲军,7,SWORD
39264,火焰山,74,SWORD
39265,阿姆斯特朗,65,SWORD
39266,山高月,1,SWORD
39267,医务,12,SWORD
39268,串号,104,SWORD
39269,焦磷酸,5,SWORD
39270,归纳法,25,SWORD
39271,莫顿,23,SWORD
39272,传教士,23,SWORD
39273,固原,147,SWORD
39274,锁门,39,SWORD
39275,榕树下,39,SWORD
39276,甘心情愿,30,SWORD
39277,铁索,11,SWORD
39278,富婆,101,SWORD
39279,笔名,207,SWORD
39280,信佛,74,SWORD
39281,血本,2,SWORD
39282,男同学,34,SWORD
39283,隆德县,8,SWORD
39284,长丰,110,SWORD
39285,隆德,54,SWORD
39286,固原市,20,SWORD
39287,鬼鬼祟祟,14,SWORD
39288,悬崖峭壁,25,SWORD
39289,俯首甘为孺子牛,32,SWORD
39290,香木,26,SWORD
39291,凉风,161,SWORD
39292,塔吊,250,SWORD
39293,心窝子,1,SWORD
39294,大众网,32,SWORD
39295,碑记,4,SWORD
39296,三跪九叩,20,SWORD
39297,期特码,58,SWORD
39298,新官上任三把火,9,SWORD
39299,马前马,2,SWORD
39300,四蹄,9,SWORD
39301,丁肇中,18,SWORD
39302,花衣,26,SWORD
39303,劳苦大众,5,SWORD
39304,期数,20,SWORD
39305,白小姐,62,SWORD
39306,彩打,7,SWORD
39307,马上马,3,SWORD
39308,扪,16,SWORD
39309,九九重阳,16,SWORD
39310,贼头贼脑,2,SWORD
39311,归真,13,SWORD
39312,大利,32,SWORD
39313,绿波,15,SWORD
39314,水宿风餐,1,SWORD
39315,睡大觉,10,SWORD
39316,人物描写,107,SWORD
39317,龙发,41,SWORD
39318,寿星,65,SWORD
39319,一毛不拔,20,SWORD
39320,铁公鸡,45,SWORD
39321,红头,41,SWORD
39322,一草一木,21,SWORD
39323,大数,88,SWORD
39324,彩民,65,SWORD
39325,独来独往,30,SWORD
39326,黄花闺女,2,SWORD
39327,地头,10,SWORD
39328,马南,6,SWORD
39329,立大功,77,SWORD
39330,平川,42,SWORD
39331,富察氏,16,SWORD
39332,短尾,61,SWORD
39333,无脑,20,SWORD
39334,名花有主,4,SWORD
39335,浦北,83,SWORD
39336,相依为命,80,SWORD
39337,背景色,38,SWORD
39338,过路,56,SWORD
39339,多态,44,SWORD
39340,程序开发,5,SWORD
39341,暗殿,84,SWORD
39342,复选框,13,SWORD
39343,育英,76,SWORD
39344,河间,220,SWORD
39345,亨得利,38,SWORD
39346,连接池,6,SWORD
39347,标题栏,40,SWORD
39348,雁栖湖,42,SWORD
39349,字符串,209,SWORD
39350,冒泡排序,40,SWORD
39351,数据类型,61,SWORD
39352,东直门,121,SWORD
39353,运算符,57,SWORD
39354,臭水,6,SWORD
39355,住手,48,SWORD
39356,洗头膏,62,SWORD
39357,抒情诗,29,SWORD
39358,借景抒情,40,SWORD
39359,皇道,41,SWORD
39360,圣印,9,SWORD
39361,叱咤风云,137,SWORD
39362,客卿,19,SWORD
39363,圣君,41,SWORD
39364,剑气,61,SWORD
39365,穹苍,10,SWORD
39366,亦师亦友,7,SWORD
39367,思华,31,SWORD
39368,绒面,15,SWORD
39369,风清扬,75,SWORD
39370,桃仁,115,SWORD
39371,停机坪,13,SWORD
39372,热忱,19,SWORD
39373,异想天开,27,SWORD
39374,书套,28,SWORD
39375,干姜,40,SWORD
39376,穗,115,SWORD
39377,穿堂风,6,SWORD
39378,冬瓜子,10,SWORD
39379,顶礼,7,SWORD
39380,限期,32,SWORD
39381,澳,99,SWORD
39382,鱼生,54,SWORD
39383,金戈,124,SWORD
39384,铁球,57,SWORD
39385,新警察,9,SWORD
39386,钟点房,172,SWORD
39387,感叹句,58,SWORD
39388,涨水,47,SWORD
39389,电热板,16,SWORD
39390,感光,47,SWORD
39391,非本,16,SWORD
39392,浪木,7,SWORD
39393,路上车,6,SWORD
39394,郴州市,178,SWORD
39395,液门,6,SWORD
39396,根式,134,SWORD
39397,全军,34,SWORD
39398,笑星,57,SWORD
39399,喜糖,56,SWORD
39400,气煞,3,SWORD
39401,霍尔特,39,SWORD
39402,贱内,11,SWORD
39403,石章鱼,24,SWORD
39404,双人跳,6,SWORD
39405,略阳,39,SWORD
39406,维修网,8,SWORD
39407,兴奋剂,169,SWORD
39408,公益活动,83,SWORD
39409,陈冲,70,SWORD
39410,鸟翼,17,SWORD
39411,阿尼玛,33,SWORD
39412,大男子主义,81,SWORD
39413,绿豆蛙,6,SWORD
39414,评分表,26,SWORD
39415,曼联,437,SWORD
39416,越秀区,150,SWORD
39417,点击率,61,SWORD
39418,东单,80,SWORD
39419,红小豆,58,SWORD
39420,咖喱粉,54,SWORD
39421,误食,56,SWORD
39422,片面,17,SWORD
39423,咖喱饭,131,SWORD
39424,刺痛感,85,SWORD
39425,过氧,24,SWORD
39426,甲酰,22,SWORD
39427,橘子洲,192,SWORD
39428,关键期,12,SWORD
39429,小提琴曲,28,SWORD
39430,铁环,129,SWORD
39431,罗冲围,33,SWORD
39432,武宣,83,SWORD
39433,一言难尽,20,SWORD
39434,救护队,9,SWORD
39435,三房二厅,2,SWORD
39436,金沙县,31,SWORD
39437,饶雪漫,85,SWORD
39438,教师队伍,14,SWORD
39439,钢琴伴奏,78,SWORD
39440,杨子荣,24,SWORD
39441,竹竿,46,SWORD
39442,桐梓,62,SWORD
39443,席慕蓉,61,SWORD
39444,戏剧性,40,SWORD
39445,房屋中介,77,SWORD
39446,增高鞋,61,SWORD
39447,阳城,152,SWORD
39448,阿萨姆,66,SWORD
39449,阳关,96,SWORD
39450,传统习俗,32,SWORD
39451,相貌,97,SWORD
39452,洗礼,48,SWORD
39453,空竹,26,SWORD
39454,登基,91,SWORD
39455,林先生,13,SWORD
39456,礼教,11,SWORD
39457,大玉儿,87,SWORD
39458,火器,34,SWORD
39459,柳承敏,26,SWORD
39460,香港回归,127,SWORD
39461,莽,45,SWORD
39462,古尔泰,3,SWORD
39463,新宿,82,SWORD
39464,轮流转,12,SWORD
39465,洋务运动,88,SWORD
39466,伊达,26,SWORD
39467,德国人,53,SWORD
39468,将星,81,SWORD
39469,台南,22,SWORD
39470,袁崇焕,63,SWORD
39471,中景,16,SWORD
39472,虎将,112,SWORD
39473,风林火山,62,SWORD
39474,小玉儿,18,SWORD
39475,文艺片,22,SWORD
39476,罗王,44,SWORD
39477,豪格,31,SWORD
39478,复机,35,SWORD
39479,豪情,371,SWORD
39480,影星,53,SWORD
39481,警匪片,118,SWORD
39482,张国柱,19,SWORD
39483,贩卖机,26,SWORD
39484,声波,65,SWORD
39485,合肥工业大学,215,SWORD
39486,早搏,130,SWORD
39487,井陉矿区,17,SWORD
39488,后置,168,SWORD
39489,散件,66,SWORD
39490,圣殿,156,SWORD
39491,海带丝,151,SWORD
39492,面筋,245,SWORD
39493,天王殿,19,SWORD
39494,肉夹馍,255,SWORD
39495,异性恋,2,SWORD
39496,黑天,75,SWORD
39497,万花,80,SWORD
39498,风范,86,SWORD
39499,古兰经,84,SWORD
39500,西夏国,11,SWORD
39501,红牡丹,60,SWORD
39502,大排量,163,SWORD
39503,油酸,5,SWORD
39504,狼犬,180,SWORD
39505,流行色,36,SWORD
39506,宁远,159,SWORD
39507,眉形,110,SWORD
39508,耳朵软,8,SWORD
39509,万盛,95,SWORD
39510,施工图,151,SWORD
39511,建筑业,80,SWORD
39512,淇澳,9,SWORD
39513,石桥铺,61,SWORD
39514,造价员,150,SWORD
39515,大坪,142,SWORD
39516,急救箱,50,SWORD
39517,重庆版,11,SWORD
39518,河沟,58,SWORD
39519,变体,13,SWORD
39520,情侣号,11,SWORD
39521,脑神经,91,SWORD
39522,刺五加,123,SWORD
39523,肉冻,8,SWORD
39524,特卖会,17,SWORD
39525,果酒,52,SWORD
39526,爱爱医,16,SWORD
39527,故障率,31,SWORD
39528,整本书,14,SWORD
39529,哨兵,118,SWORD
39530,璎,3,SWORD
39531,止咳药,26,SWORD
39532,还原卡,9,SWORD
39533,北市区,22,SWORD
39534,弥勒,145,SWORD
39535,萍,89,SWORD
39536,学府路,41,SWORD
39537,珠宝店,91,SWORD
39538,宜良,26,SWORD
39539,西园路,1,SWORD
39540,曲靖市,111,SWORD
39541,出尔反尔,13,SWORD
39542,白面,87,SWORD
39543,木塞,34,SWORD
39544,老鼠会,33,SWORD
39545,蛋液,77,SWORD
39546,小彬彬,27,SWORD
39547,陈加玲,11,SWORD
39548,毛细孔,5,SWORD
39549,耐尔,38,SWORD
39550,水车,162,SWORD
39551,香槟色,54,SWORD
39552,参数表,26,SWORD
39553,纳格尔,1,SWORD
39554,大胜,55,SWORD
39555,套裙,29,SWORD
39556,薏苡,11,SWORD
39557,重奖,2,SWORD
39558,上峰,24,SWORD
39559,春装,40,SWORD
39560,补骨脂,49,SWORD
39561,衣裙,34,SWORD
39562,冀东水泥,8,SWORD
39563,龙净环保,10,SWORD
39564,棉织,3,SWORD
39565,中长,162,SWORD
39566,小学同学,38,SWORD
39567,给予帮助,3,SWORD
39568,幽默感,25,SWORD
39569,少用,21,SWORD
39570,书用,14,SWORD
39571,剪法,63,SWORD
39572,空气流,3,SWORD
39573,流行音乐,102,SWORD
39574,而出名,11,SWORD
39575,干女儿,17,SWORD
39576,今天上午,21,SWORD
39577,空闲,67,SWORD
39578,课外活动,65,SWORD
39579,西格,25,SWORD
39580,磨人,12,SWORD
39581,宫腔,282,SWORD
39582,罗王爷,3,SWORD
39583,技术职称,22,SWORD
39584,开颅,87,SWORD
39585,血印,20,SWORD
39586,园洲,52,SWORD
39587,万安县,20,SWORD
39588,保险条例,14,SWORD
39589,心脉,15,SWORD
39590,器质性,31,SWORD
39591,润燥,37,SWORD
39592,甘氨酸,13,SWORD
39593,工商登记,10,SWORD
39594,铲平,6,SWORD
39595,艺妓,174,SWORD
39596,平车,30,SWORD
39597,剪线,12,SWORD
39598,脑梗死,75,SWORD
39599,消化酶,21,SWORD
39600,养心,115,SWORD
39601,伤口发炎,81,SWORD
39602,功能主治,127,SWORD
